NR_solar_pv,NER_solar_pv,ER_solar_pv,WR_solar_pv,SR_solar_pv,NR_onshore_wind,NER_onshore_wind,ER_onshore_wind,WR_onshore_wind,SR_onshore_wind
0,0,0,0,0,0.15729934,0.005503632,0.009274209,0.105491459,0.005838812
0,0,0,0,0,0.027425,0.006187149,0.005863861,0.203179836,0.00170265
0,0,0,0,0,0.000555741,0.105491459,0.003044422,0.31184566,0.005503632
0,0,0,0,0,0.001436484,0.203179836,0.005838812,0.15729934,0.006187149
0,0,0,0.036124838,0,0.003749114,0.31184566,0.00170265,0.027425,0.105491459
0,0,0,0.227561325,0,0.010715026,0.15729934,0.005503632,0.000555741,0.203179836
0.028168545,0.0412833,3.87821E-07,0.474633847,0,0.024330039,0.027425,0.006187149,0.001436484,0.31184566
0.160302325,0.21719522,0.123562505,0.621990347,0.099302754,0.009454269,0.000555741,0.105491459,0.003749114,0.15729934
0.362082816,0.437239152,0.350346208,0.703798963,0.322716078,0.015575085,0.001436484,0.203179836,0.010715026,0.027425
0.530113946,0.555174385,0.470659642,0.73605817,0.515044317,0.038747013,0.003749114,0.31184566,0.024330039,0.000555741
0.648287274,0.618641955,0.530772992,0.727632665,0.630605142,0.055153936,0.010715026,0.15729934,0.009454269,0.001436484
0.725233531,0.654165025,0.593863891,0.67469884,0.697638048,0.099925354,0.024330039,0.027425,0.015575085,0.003749114
0.756899066,0.644009549,0.61795828,0.57147126,0.716580655,0.171507657,0.009454269,0.000555741,0.038747013,0.010715026
0.74096579,0.584443909,0.591373309,0.40257636,0.694481821,0.259897947,0.015575085,0.001436484,0.055153936,0.024330039
0.67887097,0.461943299,0.497196321,0.167484634,0.629024793,0.484913051,0.038747013,0.003749114,0.099925354,0.009454269
0.570235264,0.279176191,0.34426557,0.018261165,0.517746087,0.65207845,0.055153936,0.010715026,0.171507657,0.015575085
0.416920384,0.087129579,0.143554844,0,0.350324394,0.549565196,0.099925354,0.024330039,0.259897947,0.038747013
0.221637744,9.21049E-05,0.016104115,0,0.13445333,0.264352381,0.171507657,0.009454269,0.484913051,0.055153936
0.057293657,0,0,0,0.009415295,0.201819241,0.259897947,0.015575085,0.65207845,0.099925354
3.41114E-05,0,0,0,0,0.110443436,0.484913051,0.038747013,0.549565196,0.171507657
0,0,0,0,0,0.227475628,0.65207845,0.055153936,0.264352381,0.259897947
0,0,0,0,0,0,0.549565196,0.099925354,0.201819241,0.484913051
0,0,0,0,0,0,0.264352381,0.171507657,0.110443436,0.65207845
0,0,0,0,0,0.007766452,0.201819241,0.259897947,0.227475628,0.549565196
0,0,0,0,0,0.011667026,0.110443436,0.484913051,0,0.264352381
0,0,0,0,0,0.006440069,0.227475628,0.65207845,0,0.201819241
0,0,0,0,0,0.147832498,0,0.549565196,0.007766452,0.110443436
0,0,0,0,0,0.007227662,0,0.264352381,0.011667026,0.227475628
0,0,0,0.059198695,0,0,0.007766452,0.201819241,0.006440069,0
0,0,0,0.260889475,0,0.002701762,0.011667026,0.110443436,0.147832498,0
0.028168545,0.06350896,0.008823963,0.494000346,8.97956E-06,0.036665987,0.006440069,0.227475628,0.007227662,0.007766452
0.160302325,0.226344513,0.148806513,0.640014732,0.107371269,0.050647214,0.147832498,0,0,0.011667026
0.362082816,0.399621076,0.382050465,0.724162328,0.345519128,0.118039176,0.007227662,0,0.002701762,0.006440069
0.530113946,0.506024334,0.537776593,0.760361472,0.549781914,0.2463561,0,0.007766452,0.036665987,0.147832498
0.648287274,0.564421175,0.630873886,0.753486574,0.672936237,0.403732568,0.002701762,0.011667026,0.050647214,0.007227662
0.725233531,0.593604255,0.68064409,0.702994787,0.747078476,0.448961526,0.036665987,0.006440069,0.118039176,0
0.756899066,0.587792531,0.687478942,0.607318086,0.773695645,0.506937206,0.050647214,0.147832498,0.2463561,0.002701762
0.74096579,0.535570515,0.650252901,0.450924309,0.755049595,0.515148342,0.118039176,0.007227662,0.403732568,0.036665987
0.67887097,0.420190117,0.557936247,0.221824347,0.691801778,0.401803851,0.2463561,0,0.448961526,0.050647214
0.570235264,0.261012072,0.410027556,0.044805602,0.585818496,0.542189062,0.403732568,0.002701762,0.506937206,0.118039176
0.416920384,0.091215323,0.208916103,0,0.423246743,0.627934754,0.448961526,0.036665987,0.515148342,0.2463561
0.221637744,0.004193493,0.048571953,0,0.193411402,0.294224769,0.506937206,0.050647214,0.401803851,0.403732568
0.057293657,0,0,0,0.03130264,0.445834845,0.515148342,0.118039176,0.542189062,0.448961526
3.41114E-05,0,0,0,0,0.409766108,0.401803851,0.2463561,0.627934754,0.506937206
0,0,0,0,0,0.440179735,0.542189062,0.403732568,0.294224769,0.515148342
0,0,0,0,0,0.599495947,0.627934754,0.448961526,0.445834845,0.401803851
0,0,0,0,0,0.732554317,0.294224769,0.506937206,0.409766108,0.542189062
0,0,0,0,0,0.708454549,0.445834845,0.515148342,0.440179735,0.627934754
0,0,0,0,0,0.579008579,0.409766108,0.401803851,0.599495947,0.294224769
0,0,0,0,0,0.070053943,0.440179735,0.542189062,0.732554317,0.445834845
0,0,0,0,0,0.159217551,0.599495947,0.627934754,0.708454549,0.409766108
0,0,0,0.003188397,0,0.145927742,0.732554317,0.294224769,0.579008579,0.440179735
0,0,0,0.109267752,0,0.15139842,0.708454549,0.445834845,0.070053943,0.599495947
0,0.002818922,0,0.338044572,0,0.031285115,0.579008579,0.409766108,0.159217551,0.732554317
0.028168545,0.097517573,0.064778894,0.544852225,0.006130837,0.181661546,0.070053943,0.440179735,0.145927742,0.708454549
0.160302325,0.274908586,0.24802122,0.678220947,0.140814396,0.149828255,0.159217551,0.599495947,0.15139842,0.579008579
0.362082816,0.421797906,0.453188661,0.757915152,0.385471322,0.266923249,0.145927742,0.732554317,0.031285115,0.070053943
0.530113946,0.509333356,0.591517346,0.791492929,0.569509923,0.491031528,0.15139842,0.708454549,0.181661546,0.159217551
0.648287274,0.559454539,0.678417539,0.782322524,0.684429851,0.47019124,0.031285115,0.579008579,0.149828255,0.145927742
0.725233531,0.584622242,0.722725413,0.728302747,0.751421627,0.288553089,0.181661546,0.070053943,0.266923249,0.15139842
0.756899066,0.574000643,0.726041432,0.62888002,0.768361416,0.326763928,0.149828255,0.159217551,0.491031528,0.031285115
0.74096579,0.51615533,0.68809343,0.473381589,0.738304208,0.276301891,0.266923249,0.145927742,0.47019124,0.181661546
0.67887097,0.407322889,0.597813196,0.250336495,0.665766586,0.036212094,0.491031528,0.15139842,0.288553089,0.149828255
0.570235264,0.260508761,0.456730347,0.060944371,0.553962919,0.291960955,0.47019124,0.031285115,0.326763928,0.266923249
0.416920384,0.102553694,0.26401039,1.38311E-06,0.390631997,0.555636585,0.288553089,0.181661546,0.276301891,0.491031528
0.221637744,0.014300045,0.077175757,0,0.177615609,0.147788435,0.326763928,0.149828255,0.036212094,0.47019124
0.057293657,0,1.34011E-05,0,0.030836673,0.03690565,0.276301891,0.266923249,0.291960955,0.288553089
3.41114E-05,0,0,0,0,0.05028389,0.036212094,0.491031528,0.555636585,0.326763928
0,0,0,0,0,0.309187025,0.291960955,0.47019124,0.147788435,0.276301891
0,0,0,0,0,0.155633673,0.555636585,0.288553089,0.03690565,0.036212094
0,0,0,0,0,0.02770661,0.147788435,0.326763928,0.05028389,0.291960955
0,0,0,0,0,0.080907211,0.03690565,0.276301891,0.309187025,0.555636585
0,0,0,0,0,0.107065812,0.05028389,0.036212094,0.155633673,0.147788435
0,0,0,0,0,0.480480909,0.309187025,0.291960955,0.02770661,0.03690565
0,0,0,0,0,0.088204063,0.155633673,0.555636585,0.080907211,0.05028389
0,0,0,0.025073524,0,0.061943814,0.02770661,0.147788435,0.107065812,0.309187025
0,0,0,0.167213774,0,0.157626867,0.080907211,0.03690565,0.480480909,0.155633673
0,0.037532443,0.003868023,0.390428629,0,0.795571804,0.107065812,0.05028389,0.088204063,0.02770661
0.028168545,0.140088176,0.101290592,0.568145263,0.041892604,0.793277204,0.480480909,0.309187025,0.061943814,0.080907211
0.160302325,0.26583767,0.294546236,0.68711925,0.197856604,0.666306376,0.088204063,0.155633673,0.157626867,0.107065812
0.362082816,0.377160786,0.469067997,0.758916818,0.408958317,0.734931707,0.061943814,0.02770661,0.795571804,0.480480909
0.530113946,0.447654768,0.578649811,0.783747726,0.567525801,0.877784491,0.157626867,0.080907211,0.793277204,0.088204063
0.648287274,0.48532939,0.644331343,0.762441927,0.67165112,0.877198219,0.795571804,0.107065812,0.666306376,0.061943814
0.725233531,0.506184212,0.685036796,0.698253468,0.73352516,0.770337343,0.793277204,0.480480909,0.734931707,0.157626867
0.756899066,0.498039613,0.683616935,0.596198017,0.745181335,0.728996396,0.666306376,0.088204063,0.877784491,0.795571804
0.74096579,0.446905322,0.634604094,0.450350691,0.702036772,0.717342496,0.734931707,0.061943814,0.877198219,0.793277204
0.67887097,0.35310421,0.539979251,0.250833166,0.612361932,0.705081284,0.877784491,0.157626867,0.770337343,0.666306376
0.570235264,0.230271213,0.40483065,0.068891904,0.487108263,0.749585867,0.877198219,0.795571804,0.728996396,0.734931707
0.416920384,0.103127727,0.236368341,0.000116228,0.326528888,0.713142335,0.770337343,0.793277204,0.717342496,0.877784491
0.221637744,0.022464273,0.074067777,0,0.143563538,0.727296352,0.728996396,0.666306376,0.705081284,0.877198219
0.057293657,0,0.000948928,0,0.025041943,0.974952281,0.717342496,0.734931707,0.749585867,0.770337343
3.41114E-05,0,0,0,0,0.979996562,0.705081284,0.877784491,0.713142335,0.728996396
0,0,0,0,0,0.821930289,0.749585867,0.877198219,0.727296352,0.717342496
0,0,0,0,0,0.576981127,0.713142335,0.770337343,0.974952281,0.705081284
0,0,0,0,0,0.349986792,0.727296352,0.728996396,0.979996562,0.749585867
0,0,0,0,0,0.843137503,0.974952281,0.717342496,0.821930289,0.713142335
0,0,0,0,0,0.658087611,0.979996562,0.705081284,0.576981127,0.727296352
0,0,0,0,0,0.368311286,0.821930289,0.749585867,0.349986792,0.974952281
0,0,0,4.61733E-05,0,0.316490531,0.576981127,0.713142335,0.843137503,0.979996562
0,0,0,0.051132897,0,0.636208177,0.349986792,0.727296352,0.658087611,0.821930289
0,1.48304E-05,0,0.201223075,0,0.630149722,0.843137503,0.974952281,0.368311286,0.576981127
0,0.041901765,0.031332117,0.390759057,0,0.640478194,0.658087611,0.979996562,0.316490531,0.349986792
0.028168545,0.137421175,0.139127236,0.542294478,0.047171215,0.758580685,0.368311286,0.821930289,0.636208177,0.843137503
0.160302325,0.242002969,0.297028066,0.648332113,0.187775675,0.712428987,0.316490531,0.576981127,0.630149722,0.658087611
0.362082816,0.338567293,0.445079902,0.716780582,0.367188644,0.47575897,0.636208177,0.349986792,0.640478194,0.368311286
0.530113946,0.401563541,0.543373462,0.738765045,0.510468614,0.55289042,0.630149722,0.843137503,0.758580685,0.316490531
0.648287274,0.436941314,0.603885151,0.712781336,0.608344035,0.416191459,0.640478194,0.658087611,0.712428987,0.636208177
0.725233531,0.462796942,0.640312384,0.645864238,0.666862404,0.457237422,0.758580685,0.368311286,0.47575897,0.630149722
0.756899066,0.459183438,0.637826805,0.546613672,0.676640003,0.520943999,0.712428987,0.316490531,0.55289042,0.640478194
0.74096579,0.413408086,0.591346389,0.412264722,0.63468312,0.100752443,0.47575897,0.636208177,0.416191459,0.758580685
0.67887097,0.329442766,0.502125418,0.237827855,0.547155048,0.101085603,0.55289042,0.630149722,0.457237422,0.712428987
0.570235264,0.222679736,0.380468501,0.072066607,0.426888148,0.034562234,0.416191459,0.640478194,0.520943999,0.47575897
0.416920384,0.114757868,0.228503579,0.001617507,0.281131836,0.049150672,0.457237422,0.758580685,0.100752443,0.55289042
0.221637744,0.032010288,0.078080236,0,0.125623376,0.1262521,0.520943999,0.712428987,0.101085603,0.416191459
0.057293657,0.000034643,0.005393065,0,0.024670557,0.173080131,0.100752443,0.47575897,0.034562234,0.457237422
3.41114E-05,0,0,0,0,0.211928219,0.101085603,0.55289042,0.049150672,0.520943999
0,0,0,0,0,0.497549713,0.034562234,0.416191459,0.1262521,0.100752443
0,0,0,0,0,0.444829255,0.049150672,0.457237422,0.173080131,0.101085603
0,0,0,0,0,0.582407892,0.1262521,0.520943999,0.211928219,0.034562234
0,0,0,0,0,0.32800284,0.173080131,0.100752443,0.497549713,0.049150672
0,0,0,0,0,0.641088128,0.211928219,0.101085603,0.444829255,0.1262521
0,0,0,0,0,0.566859007,0.497549713,0.034562234,0.582407892,0.173080131
0,0,0,9.70967E-05,0,0.747884989,0.444829255,0.049150672,0.32800284,0.211928219
0,0,0,0.036548051,0,0.272978216,0.582407892,0.1262521,0.641088128,0.497549713
0,7.14015E-05,0,0.143809314,0,0.49221769,0.32800284,0.173080131,0.566859007,0.444829255
0,0.031869727,0.025743095,0.289325059,0,0.542294681,0.641088128,0.211928219,0.747884989,0.582407892
0.028168545,0.10870986,0.110508646,0.404995217,0.02963198,0.359153688,0.566859007,0.497549713,0.272978216,0.32800284
0.160302325,0.206185735,0.245873715,0.485059818,0.135438419,0.256754071,0.747884989,0.444829255,0.49221769,0.641088128
0.362082816,0.305360592,0.384765591,0.540685957,0.287872523,0.096323848,0.272978216,0.582407892,0.542294681,0.566859007
0.530113946,0.37405333,0.478454849,0.551912019,0.413572375,0.157160014,0.49221769,0.32800284,0.359153688,0.747884989
0.648287274,0.412433023,0.533131936,0.52513961,0.496553231,0.413438886,0.542294681,0.641088128,0.256754071,0.272978216
0.725233531,0.434805188,0.560503147,0.46760344,0.54165551,0.383098572,0.359153688,0.566859007,0.096323848,0.49221769
0.756899066,0.429373165,0.550105804,0.384929871,0.541526563,0.28505674,0.256754071,0.747884989,0.157160014,0.542294681
0.74096579,0.392086579,0.504116346,0.28015749,0.503830855,0.135533303,0.096323848,0.272978216,0.413438886,0.359153688
0.67887097,0.319812186,0.424875087,0.154844094,0.432579925,0.096582443,0.157160014,0.49221769,0.383098572,0.256754071
0.570235264,0.221984813,0.322115372,0.046888747,0.332956098,0.385506988,0.413438886,0.542294681,0.28505674,0.096323848
0.416920384,0.12148518,0.198185993,0.002993463,0.21481898,0.171946287,0.383098572,0.359153688,0.135533303,0.157160014
0.221637744,0.037536667,0.076320581,0,0.099509431,0.275845289,0.28505674,0.256754071,0.096582443,0.413438886
0.057293657,0.001276633,0.011554049,0,0.023984818,0.445468217,0.135533303,0.096323848,0.385506988,0.383098572
3.41114E-05,0,0,0,5.33106E-06,0.629154265,0.096582443,0.157160014,0.171946287,0.28505674
0,0,0,0,0,0.279455632,0.385506988,0.413438886,0.275845289,0.135533303
0,0,0,0,0,0.297149152,0.171946287,0.383098572,0.445468217,0.096582443
0,0,0,0,0,0.23917307,0.275845289,0.28505674,0.629154265,0.385506988
0,0,0,0,0,0.109199814,0.445468217,0.135533303,0.279455632,0.171946287
0,0,0,0,0,0.124757096,0.629154265,0.096582443,0.297149152,0.275845289
0,0,0,0,0,0.169885501,0.279455632,0.385506988,0.23917307,0.445468217
0,0,0,6.97174E-07,0,0.09724471,0.297149152,0.171946287,0.109199814,0.629154265
0,0,0,0.013549298,0,0.030027896,0.23917307,0.275845289,0.124757096,0.279455632
0,0,0,0.070179459,0,0.028357293,0.109199814,0.445468217,0.169885501,0.297149152
0,0.018367976,0.008699189,0.1649287,0,0.024169276,0.124757096,0.629154265,0.09724471,0.23917307
0.028168545,0.073878282,0.057796778,0.24537725,0.019176917,0.004762101,0.169885501,0.279455632,0.030027896,0.109199814
0.160302325,0.162886631,0.158517318,0.303188768,0.097453136,0.056682434,0.09724471,0.297149152,0.028357293,0.124757096
0.362082816,0.264600588,0.276008548,0.349695235,0.226656626,0.067678563,0.030027896,0.23917307,0.024169276,0.169885501
0.530113946,0.345009389,0.359633278,0.369299561,0.344153534,0.116307363,0.028357293,0.109199814,0.004762101,0.09724471
0.648287274,0.395807962,0.406551005,0.356433124,0.423652467,0.162299857,0.024169276,0.124757096,0.056682434,0.030027896
0.725233531,0.421341656,0.431033394,0.315890947,0.467690279,0.120731473,0.004762101,0.169885501,0.067678563,0.028357293
0.756899066,0.413537762,0.426120426,0.25738533,0.470649699,0.043718897,0.056682434,0.09724471,0.116307363,0.024169276
0.74096579,0.372044019,0.392856392,0.181499574,0.436196213,0.097648486,0.067678563,0.030027896,0.162299857,0.004762101
0.67887097,0.301515608,0.327540149,0.094245247,0.37098972,0.148402616,0.116307363,0.028357293,0.120731473,0.056682434
0.570235264,0.211032957,0.243267778,0.026673526,0.283949661,0.104118586,0.162299857,0.024169276,0.043718897,0.067678563
0.416920384,0.114473305,0.149093864,0.001714032,0.181293397,0.204713181,0.120731473,0.004762101,0.097648486,0.116307363
0.221637744,0.03487298,0.060032846,0,0.082196902,0.1627675,0.043718897,0.056682434,0.148402616,0.162299857
0.057293657,0.001742103,0.010929424,0,0.019225853,0.151212633,0.097648486,0.067678563,0.104118586,0.120731473
3.41114E-05,0,0,0,4.95409E-06,0.233818233,0.148402616,0.116307363,0.204713181,0.043718897
0,0,0,0,0,0.286923617,0.104118586,0.162299857,0.1627675,0.097648486
0,0,0,0,0,0.383885324,0.204713181,0.120731473,0.151212633,0.148402616
0,0,0,0,0,0.240453675,0.1627675,0.043718897,0.233818233,0.104118586
0,0,0,0,0,0.269338757,0.151212633,0.097648486,0.286923617,0.204713181
0,0,0,0,0,0.159007832,0.233818233,0.148402616,0.383885324,0.1627675
0,0,0,0,0,0.104083121,0.286923617,0.104118586,0.240453675,0.151212633
0,0,0,0,0,0.021503555,0.383885324,0.204713181,0.269338757,0.233818233
0,0,0,0.009289247,0,0.031963453,0.240453675,0.1627675,0.159007832,0.286923617
0,0,0,0.072100959,0,0.041958526,0.269338757,0.151212633,0.104083121,0.383885324
0,0.021596612,0.001614276,0.190405276,0,0.096781634,0.159007832,0.233818233,0.021503555,0.240453675
0.028168545,0.096107401,0.054766203,0.277139654,0.0177531,0.174312145,0.104083121,0.286923617,0.031963453,0.269338757
0.160302325,0.208913968,0.182334557,0.331102721,0.099663088,0.037923686,0.021503555,0.383885324,0.041958526,0.159007832
0.362082816,0.322561179,0.32461304,0.378329198,0.239711236,0.029281907,0.031963453,0.240453675,0.096781634,0.104083121
0.530113946,0.412043789,0.422807408,0.400660292,0.360126451,0.237692565,0.041958526,0.269338757,0.174312145,0.021503555
0.648287274,0.468468826,0.475910669,0.392230459,0.435836919,0.360084385,0.096781634,0.159007832,0.037923686,0.031963453
0.725233531,0.49205162,0.504584821,0.350881023,0.478373291,0.32215175,0.174312145,0.104083121,0.029281907,0.041958526
0.756899066,0.484090573,0.497714406,0.284926348,0.484508526,0.185535595,0.037923686,0.021503555,0.237692565,0.096781634
0.74096579,0.436573502,0.453280358,0.199204372,0.449445168,0.11909277,0.029281907,0.031963453,0.360084385,0.174312145
0.67887097,0.351093142,0.376573745,0.107543947,0.378401934,0.392790467,0.237692565,0.041958526,0.32215175,0.037923686
0.570235264,0.241245504,0.274951864,0.031123546,0.285959871,0.636655867,0.360084385,0.096781634,0.185535595,0.029281907
0.416920384,0.123367517,0.158785041,0.000395911,0.176977658,0.206172645,0.32215175,0.174312145,0.11909277,0.237692565
0.221637744,0.033417793,0.053587996,0,0.074270379,0.058244888,0.185535595,0.037923686,0.392790467,0.360084385
0.057293657,0.000154151,0.004798177,0,0.014648873,0.043493494,0.11909277,0.029281907,0.636655867,0.32215175
3.41114E-05,0,0,0,0,0.083646268,0.392790467,0.237692565,0.206172645,0.185535595
0,0,0,0,0,0.238442972,0.636655867,0.360084385,0.058244888,0.11909277
0,0,0,0,0,0.266884178,0.206172645,0.32215175,0.043493494,0.392790467
0,0,0,0,0,0.320777178,0.058244888,0.185535595,0.083646268,0.636655867
0,0,0,0,0,0.207493842,0.043493494,0.11909277,0.238442972,0.206172645
0,0,0,0,0,0.182788923,0.083646268,0.392790467,0.266884178,0.058244888
0,0,0,0,0,0.111883864,0.238442972,0.636655867,0.320777178,0.043493494
0,0,0,0,0,0.017390583,0.266884178,0.206172645,0.207493842,0.083646268
0,0,0,0.010365576,0,0.001600682,0.320777178,0.058244888,0.182788923,0.238442972
0,0,0,0.10412263,0,1.20E-05,0.207493842,0.043493494,0.111883864,0.266884178
0,0.018129165,9.97578E-06,0.278629414,0,0.022567702,0.182788923,0.083646268,0.017390583,0.320777178
0.028168545,0.098892003,0.065960248,0.407806705,0.024634202,0.047610044,0.111883864,0.238442972,0.001600682,0.207493842
0.160302325,0.224293789,0.221993233,0.480577685,0.1388315,0.039290167,0.017390583,0.266884178,1.20E-05,0.182788923
0.362082816,0.335391152,0.379960332,0.525078266,0.316784795,0.024763504,0.001600682,0.320777178,0.022567702,0.111883864
0.530113946,0.404257016,0.473395401,0.530232129,0.455255007,0.009788874,1.20E-05,0.207493842,0.047610044,0.017390583
0.648287274,0.44592744,0.519037537,0.502002626,0.539025892,0.000131154,0.022567702,0.182788923,0.039290167,0.001600682
0.725233531,0.46954489,0.53764809,0.437831578,0.580651139,0.001019059,0.047610044,0.111883864,0.024763504,1.20E-05
0.756899066,0.458529972,0.520718864,0.351699874,0.575155643,0.000613961,0.039290167,0.017390583,0.009788874,0.022567702
0.74096579,0.405668318,0.467542763,0.239025677,0.526155639,0.002940915,0.024763504,0.001600682,0.000131154,0.047610044
0.67887097,0.308281378,0.379580114,0.10842361,0.438464912,0.021703508,0.009788874,1.20E-05,0.001019059,0.039290167
0.570235264,0.191771429,0.266716478,0.022472359,0.328380989,0.039637364,0.000131154,0.022567702,0.000613961,0.024763504
0.416920384,0.078755196,0.138112833,7.08008E-07,0.197238204,0.036990535,0.001019059,0.047610044,0.002940915,0.009788874
0.221637744,0.012112534,0.036178216,0,0.070617725,0.150117502,0.000613961,0.039290167,0.021703508,0.000131154
0.057293657,0,0.000114229,0,0.00858835,0,0.002940915,0.024763504,0.039637364,0.001019059
3.41114E-05,0,0,0,0,0.070915267,0.021703508,0.009788874,0.036990535,0.000613961
0,0,0,0,0,0.043208748,0.039637364,0.000131154,0.150117502,0.002940915
0,0,0,0,0,0,0.036990535,0.001019059,0,0.021703508
0,0,0,0,0,0.0110688,0.150117502,0.000613961,0.070915267,0.039637364
0,0,0,0,0,0.007946659,0,0.002940915,0.043208748,0.036990535
0,0,0,0,0,0.033296984,0.070915267,0.021703508,0,0.150117502
0,0,0,0,0,0.000645855,0.043208748,0.039637364,0.0110688,0
0,0,0,0,0,0,0,0.036990535,0.007946659,0.070915267
0,0,0,0.008339044,0,0,0.0110688,0.150117502,0.033296984,0.043208748
0,0,0,0.125738749,0,0,0.007946659,0,0.000645855,0
0,0.005753611,0,0.342778783,0,1.70E-05,0.033296984,0.070915267,0,0.0110688
0.028168545,0.112826529,0.077506826,0.516879638,0.02556177,0.005639311,0.000645855,0.043208748,0,0.007946659
0.160302325,0.29605062,0.25839701,0.62658799,0.156097684,0.05526524,0,0,0,0.033296984
0.362082816,0.43061533,0.432675956,0.682536924,0.353591363,0.077861935,0,0.0110688,1.70E-05,0.000645855
0.530113946,0.499194474,0.533182454,0.686536735,0.499175391,0.041203178,0,0.007946659,0.005639311,0
0.648287274,0.533077332,0.582899802,0.647163858,0.586025609,0.061525494,1.70E-05,0.033296984,0.05526524,0
0.725233531,0.549128151,0.605466964,0.565915282,0.629005684,0.09562622,0.005639311,0.000645855,0.077861935,0
0.756899066,0.52604716,0.588487885,0.442333116,0.620883644,0.170016035,0.05526524,0,0.041203178,1.70E-05
0.74096579,0.463501501,0.526844348,0.276098901,0.566066032,0.260981232,0.077861935,0,0.061525494,0.005639311
0.67887097,0.357537248,0.425540756,0.097498627,0.477118589,0.151073858,0.041203178,0,0.09562622,0.05526524
0.570235264,0.213653945,0.283684551,0.005894177,0.355129183,0.112023287,0.061525494,1.70E-05,0.170016035,0.077861935
0.416920384,0.067541782,0.112683202,0,0.203556536,0.343510419,0.09562622,0.005639311,0.260981232,0.041203178
0.221637744,0.000363079,0.012219102,0,0.062029891,0.143388748,0.170016035,0.05526524,0.151073858,0.061525494
0.057293657,0,0,0,0.000766355,0.122517228,0.260981232,0.077861935,0.112023287,0.09562622
3.41114E-05,0,0,0,0,0.132900581,0.151073858,0.041203178,0.343510419,0.170016035
0,0,0,0,0,0.135985076,0.112023287,0.061525494,0.143388748,0.260981232
0,0,0,0,0,0.103737071,0.343510419,0.09562622,0.122517228,0.151073858
0,0,0,0,0,0.125444695,0.143388748,0.170016035,0.132900581,0.112023287
0,0,0,0,0,0.070505142,0.122517228,0.260981232,0.135985076,0.343510419
0,0,0,0,0,0.090014815,0.132900581,0.151073858,0.103737071,0.143388748
0,0,0,0,0,0.031014584,0.135985076,0.112023287,0.125444695,0.122517228
0,0,0,0,0,0.004913063,0.103737071,0.343510419,0.070505142,0.132900581
0,0,0,0.001096135,0,0.019887092,0.125444695,0.143388748,0.090014815,0.135985076
0,0,0,0.107148217,0,0.034846477,0.070505142,0.122517228,0.031014584,0.103737071
0,0,0,0.329040347,0,0.164779395,0.090014815,0.132900581,0.004913063,0.125444695
0.028168545,0.109948012,0.051050887,0.517244325,0.008493476,0.195900679,0.031014584,0.135985076,0.019887092,0.070505142
0.160302325,0.328276278,0.221020596,0.630445419,0.147571789,0.263350904,0.004913063,0.103737071,0.034846477,0.090014815
0.362082816,0.500389856,0.4235184,0.687481075,0.380535076,0.213311806,0.019887092,0.125444695,0.164779395,0.031014584
0.530113946,0.582692407,0.553563866,0.695377762,0.530433368,0.082600109,0.034846477,0.070505142,0.195900679,0.004913063
0.648287274,0.619939029,0.625051986,0.661083169,0.610164795,0.041978907,0.164779395,0.090014815,0.263350904,0.019887092
0.725233531,0.636590034,0.650565976,0.581190504,0.649094112,0.017881326,0.195900679,0.031014584,0.213311806,0.034846477
0.756899066,0.608664542,0.631141084,0.450220806,0.640143269,0.029801216,0.263350904,0.004913063,0.082600109,0.164779395
0.74096579,0.533595096,0.566111088,0.265459406,0.589878402,0.000959686,0.213311806,0.019887092,0.041978907,0.195900679
0.67887097,0.406246521,0.444986446,0.079720202,0.502673365,0.000549327,0.082600109,0.034846477,0.017881326,0.263350904
0.570235264,0.214778245,0.268523736,0.000288221,0.376077865,0.000347153,0.041978907,0.164779395,0.029801216,0.213311806
0.416920384,0.0507441,0.084389002,0,0.21685208,0.000623577,0.017881326,0.195900679,0.000959686,0.082600109
0.221637744,0,0.000352542,0,0.065806525,0.008795181,0.029801216,0.263350904,0.000549327,0.041978907
0.057293657,0,0,0,0,0.017629707,0.000959686,0.213311806,0.000347153,0.017881326
3.41114E-05,0,0,0,0,0.102648832,0.000549327,0.082600109,0.000623577,0.029801216
0,0,0,0,0,0.079731904,0.000347153,0.041978907,0.008795181,0.000959686
0,0,0,0,0,0.168646559,0.000623577,0.017881326,0.017629707,0.000549327
0,0,0,0,0,0.132434964,0.008795181,0.029801216,0.102648832,0.000347153
0,0,0,0,0,0.203392714,0.017629707,0.000959686,0.079731904,0.000623577
0,0,0,0,0,0.166350022,0.102648832,0.000549327,0.168646559,0.008795181
0,0,0,0,0,0.208058029,0.079731904,0.000347153,0.132434964,0.017629707
0,0,0,0,0,0.101042807,0.168646559,0.000623577,0.203392714,0.102648832
0,0,0,0,0,0.018733529,0.132434964,0.008795181,0.166350022,0.079731904
0,0,0,0.055830753,0,0.023087339,0.203392714,0.017629707,0.208058029,0.168646559
0,0,0,0.244582415,0,0.070396572,0.166350022,0.102648832,0.101042807,0.132434964
0.028168545,0.064766638,0.004242237,0.450991233,0.00006223,0.104521126,0.208058029,0.079731904,0.018733529,0.203392714
0.160302325,0.255268649,0.135981336,0.572971741,0.108882234,0.090305232,0.101042807,0.168646559,0.023087339,0.166350022
0.362082816,0.453660127,0.354738922,0.641610296,0.329000576,0.100690171,0.018733529,0.132434964,0.070396572,0.208058029
0.530113946,0.542779921,0.46872776,0.660908146,0.488560151,0.472824931,0.023087339,0.203392714,0.104521126,0.101042807
